Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
242	2019 FEB 15 08:22:55	2019 FEB 15 08:52:25	2019 FEB 15 09:21:54	3539.2	98.9	173.0	-95.4	-73.3	3.4	73.3	161.2	1.2	4	-	-	-		
242	2019 FEB 15 09:21:54	2019 FEB 15 09:51:23	2019 FEB 15 10:20:51	3536.1	-95.4	-21.9	70.2	73.3	-1.9	-73.3	18.7	13.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
243	2019 FEB 15 10:20:51	2019 FEB 15 10:50:19	2019 FEB 15 11:19:48	3537.6	70.2	144.0	-124.2	-73.3	3.5	73.3	161.5	1.2	4	-	-	-		
243	2019 FEB 15 11:19:48	2019 FEB 15 11:49:16	2019 FEB 15 12:18:45	3536.7	-124.2	-50.9	41.5	73.3	-2.0	-73.3	18.4	13.2	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
244	2019 FEB 15 12:18:45	2019 FEB 15 12:48:13	2019 FEB 15 13:17:41	3535.7	41.5	115.1	-152.9	-73.3	3.5	73.3	161.8	1.2	1	-	-	-		
244	2019 FEB 15 13:17:41	2019 FEB 15 13:47:08	2019 FEB 15 14:16:36	3535.2	-152.9	-79.8	12.8	73.3	-2.1	-73.4	18.1	13.2	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
245	2019 FEB 15 14:16:36	2019 FEB 15 14:46:03	2019 FEB 15 15:15:31	3534.8	12.8	86.2	178.4	-73.4	3.6	73.4	162.0	1.2	4	-	-	-		
245	2019 FEB 15 15:15:31	2019 FEB 15 15:44:57	2019 FEB 15 16:14:24	3533.3	178.4	-108.7	-16.0	73.4	-2.2	-73.3	17.9	13.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
246	2019 FEB 15 16:14:24	2019 FEB 15 16:43:52	2019 FEB 15 17:13:20	3535.6	-16.0	57.3	149.7	-73.3	3.7	73.3	162.3	1.2	1	-	-	-		
246	2019 FEB 15 17:13:20	2019 FEB 15 17:42:47	2019 FEB 15 18:12:14	3534.4	149.7	-137.7	-44.8	73.3	-2.2	-73.3	17.6	13.1	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
247	2019 FEB 15 18:12:14	2019 FEB 15 18:41:43	2019 FEB 15 19:11:11	3537.2	-44.8	28.3	120.8	-73.3	3.7	73.3	162.5	1.1	4	-	-	-		
247	2019 FEB 15 19:11:11	2019 FEB 15 19:40:39	2019 FEB 15 20:10:07	3536.0	120.8	-166.6	-73.6	73.3	-2.3	-73.2	17.3	13.1	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
248	2019 FEB 15 20:10:07	2019 FEB 15 20:39:36	2019 FEB 15 21:09:05	3538.2	-73.6	-0.6	91.9	-73.2	3.7	73.2	162.8	1.1	1	-	-	-		
248	2019 FEB 15 21:09:05	2019 FEB 15 21:38:33	2019 FEB 15 22:08:01	3535.8	91.9	164.4	-102.4	73.2	-2.3	-73.2	17.0	13.1	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
249	2019 FEB 15 22:08:01	2019 FEB 15 22:37:31	2019 FEB 15 23:07:00	3539.0	-102.4	-29.6	63.2	-73.2	3.8	73.2	163.1	1.1	4	-	-	-		
249	2019 FEB 15 23:07:00	2019 FEB 15 23:36:27	2019 FEB 16 00:05:54	3534.1	63.2	135.5	-131.1	73.2	-2.4	-73.2	16.8	13.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
250	2019 FEB 16 00:05:54	2019 FEB 16 00:35:24	2019 FEB 16 01:04:53	3538.9	-131.1	-58.6	34.5	-73.2	3.9	73.3	163.4	1.1	1	-	-	-		
250	2019 FEB 16 01:04:53	2019 FEB 16 01:34:19	2019 FEB 16 02:03:46	3532.6	34.5	106.5	-159.8	73.3	-2.4	-73.3	16.5	13.0	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
251	2019 FEB 16 02:03:46	2019 FEB 16 02:33:15	2019 FEB 16 03:02:43	3537.8	-159.8	-87.5	5.8	-73.3	3.9	73.3	163.7	1.1	4	-	-	-		
251	2019 FEB 16 03:02:43	2019 FEB 16 03:32:09	2019 FEB 16 04:01:35	3531.6	5.8	77.6	171.5	73.3	-2.5	-73.3	16.2	13.0	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
252	2019 FEB 16 04:01:35	2019 FEB 16 04:31:04	2019 FEB 16 05:00:32	3537.1	171.5	-116.4	-23.0	-73.3	4.0	73.3	163.9	1.1	1	-	-	-		
252	2019 FEB 16 05:00:32	2019 FEB 16 05:29:58	2019 FEB 16 05:59:24	3531.9	-23.0	48.7	142.6	73.3	-2.6	-73.2	16.0	13.0	1	-		COP row -1: UVIS off		
253	2019 FEB 16 05:59:24	2019 FEB 16 06:28:54	2019 FEB 16 06:58:23	3539.0	142.6	-145.3	-51.8	-73.2	4.0	73.2	164.2	1.0	17	-	-	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
253	2019 FEB 16 06:58:23	2019 FEB 16 07:27:50	2019 FEB 16 07:57:16	3533.4	-51.8	19.7	113.8	73.2	-2.6	-73.2	15.7	13.0	17	-		COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
254	2019 FEB 16 07:57:16	2019 FEB 16 08:26:46	2019 FEB 16 08:56:16	3540.0	113.8	-174.3	-80.6	-73.2	4.1	73.2	164.4	1.0	1	-	-	-		
254	2019 FEB 16 08:56:16	2019 FEB 16 09:25:44	2019 FEB 16 09:55:12	3535.2	-80.6	-9.2	85.0	73.2	-2.6	-73.1	15.4	13.0	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
255	2019 FEB 16 09:55:12	2019 FEB 16 10:24:41	2019 FEB 16 10:54:11	3539.0	85.0	156.7	-109.4	-73.1	4.1	73.2	164.7	1.0	3	-	-	-		
255	2019 FEB 16 10:54:11	2019 FEB 16 11:23:39	2019 FEB 16 11:53:07	3536.4	-109.4	-38.2	56.2	73.2	-2.7	-73.2	15.1	13.0	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
256	2019 FEB 16 11:53:07	2019 FEB 16 12:22:36	2019 FEB 16 12:52:04	3536.9	56.2	127.8	-138.1	-73.2	4.2	73.2	165.0	1.0	4	-	-	-		
256	2019 FEB 16 12:52:04	2019 FEB 16 13:21:32	2019 FEB 16 13:51:00	3535.9	-138.1	-67.1	27.5	73.2	-2.8	-73.2	14.9	12.9	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
257	2019 FEB 16 13:51:00	2019 FEB 16 14:20:28	2019 FEB 16 14:49:55	3535.5	27.5	98.8	-166.8	-73.2	4.2	73.2	165.3	1.0	4	-	-	-		
257	2019 FEB 16 14:49:55	2019 FEB 16 15:19:22	2019 FEB 16 15:48:49	3533.8	-166.8	-96.1	-1.2	73.2	-2.8	-73.2	14.6	12.9	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
258	2019 FEB 16 15:48:49	2019 FEB 16 16:18:17	2019 FEB 16 16:47:45	3535.6	-1.2	69.9	164.4	-73.2	4.3	73.2	165.5	0.9	4	-	-	-		
258	2019 FEB 16 16:47:45	2019 FEB 16 17:17:11	2019 FEB 16 17:46:38	3533.2	164.4	-125.0	-30.0	73.2	-2.8	-73.2	14.3	12.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
259	2019 FEB 16 17:46:38	2019 FEB 16 18:16:06	2019 FEB 16 18:45:35	3536.9	-30.0	41.0	135.6	-73.2	4.4	73.2	165.8	0.9	1	-	-	-		
259	2019 FEB 16 18:45:35	2019 FEB 16 19:15:02	2019 FEB 16 19:44:30	3535.4	135.6	-153.9	-58.8	73.2	-2.9	-73.1	14.1	12.9	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
260	2019 FEB 16 19:44:30	2019 FEB 16 20:13:59	2019 FEB 16 20:43:28	3538.0	-58.8	12.0	106.7	-73.1	4.4	73.1	166.1	0.9	4	-	-	-		
260	2019 FEB 16 20:43:28	2019 FEB 16 21:12:56	2019 FEB 16 21:42:24	3535.9	106.7	177.1	-87.6	73.1	-3.0	-73.1	13.8	12.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
261	2019 FEB 16 21:42:24	2019 FEB 16 22:11:53	2019 FEB 16 22:41:23	3538.9	-87.6	-16.9	78.0	-73.1	4.4	73.1	166.3	0.9	1	-	-	-		
261	2019 FEB 16 22:41:23	2019 FEB 16 23:10:50	2019 FEB 16 23:40:17	3534.6	78.0	148.2	-116.4	73.1	-3.0	-73.1	13.5	12.9	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
262	2019 FEB 16 23:40:17	2019 FEB 17 00:09:47	2019 FEB 17 00:39:17	3539.3	-116.4	-45.9	49.3	-73.1	4.5	73.1	166.6	0.9	1	-	-	-		
262	2019 FEB 17 00:39:17	2019 FEB 17 01:08:43	2019 FEB 17 01:38:10	3532.8	49.3	119.2	-145.1	73.1	-3.1	-73.1	13.2	12.8	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
263	2019 FEB 17 01:38:10	2019 FEB 17 02:07:39	2019 FEB 17 02:37:08	3538.7	-145.1	-74.8	20.6	-73.1	4.6	73.1	166.9	0.9	4	-	-	-		
263	2019 FEB 17 02:37:08	2019 FEB 17 03:06:34	2019 FEB 17 03:36:00	3531.6	20.6	90.3	-173.8	73.1	-3.1	-73.1	13.0	12.8	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
264	2019 FEB 17 03:36:00	2019 FEB 17 04:05:28	2019 FEB 17 04:34:57	3537.2	-173.8	-103.7	-8.2	-73.1	4.7	73.1	167.2	0.8	3	-	-	-		
264	2019 FEB 17 04:34:57	2019 FEB 17 05:04:23	2019 FEB 17 05:33:48	3531.2	-8.2	61.4	157.5	73.1	-3.2	-73.1	12.7	12.8	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
265	2019 FEB 17 05:33:48	2019 FEB 17 06:03:17	2019 FEB 17 06:32:47	3538.4	157.5	-132.7	-37.0	-73.1	4.7	73.1	167.4	0.8	1	-	-	-		
265	2019 FEB 17 06:32:47	2019 FEB 17 07:02:13	2019 FEB 17 07:31:39	3532.1	-37.0	32.4	128.6	73.1	-3.2	-73.1	12.4	12.8	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
266	2019 FEB 17 07:31:39	2019 FEB 17 08:01:09	2019 FEB 17 08:30:39	3540.2	128.6	-161.6	-65.8	-73.1	4.7	73.0	167.7	0.8	4	-	-	-		
266	2019 FEB 17 08:30:39	2019 FEB 17 09:00:06	2019 FEB 17 09:29:33	3533.9	-65.8	3.5	99.8	73.0	-3.3	-73.0	12.2	12.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
267	2019 FEB 17 09:29:33	2019 FEB 17 09:59:03	2019 FEB 17 10:28:33	3539.9	99.8	169.4	-94.6	-73.0	4.8	73.0	168.0	0.8	1	-	-	-		
267	2019 FEB 17 10:28:33	2019 FEB 17 10:58:00	2019 FEB 17 11:27:28	3535.4	-94.6	-25.5	71.0	73.0	-3.3	-73.0	11.9	12.8	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
268	2019 FEB 17 11:27:28	2019 FEB 17 11:56:57	2019 FEB 17 12:26:26	3538.0	71.0	140.5	-123.4	-73.0	4.9	73.0	168.2	0.8	4	-	-	-		
268	2019 FEB 17 12:26:26	2019 FEB 17 12:55:54	2019 FEB 17 13:25:22	3535.6	-123.4	-54.5	42.3	73.0	-3.4	-73.0	11.6	12.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
269	2019 FEB 17 13:25:22	2019 FEB 17 13:54:50	2019 FEB 17 14:24:18	3536.3	42.3	111.5	-152.1	-73.0	4.9	73.0	168.5	0.8	4	-	-	-		
269	2019 FEB 17 14:24:18	2019 FEB 17 14:53:45	2019 FEB 17 15:23:12	3534.0	-152.1	-83.4	13.6	73.0	-3.5	-73.1	11.3	12.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
270	2019 FEB 17 15:23:12	2019 FEB 17 15:52:40	2019 FEB 17 16:22:08	3535.7	13.6	82.6	179.2	-73.1	5.0	73.1	168.8	0.7	1	-	-	-		
270	2019 FEB 17 16:22:08	2019 FEB 17 16:51:34	2019 FEB 17 17:21:00	3532.5	179.2	-112.3	-15.2	73.1	-3.5	-73.0	11.1	12.7	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
271	2019 FEB 17 17:21:00	2019 FEB 17 17:50:29	2019 FEB 17 18:19:57	3536.6	-15.2	53.7	150.4	-73.0	5.0	73.0	169.0	0.7	4	-	-	-		
271	2019 FEB 17 18:19:57	2019 FEB 17 18:49:24	2019 FEB 17 19:18:51	3534.2	150.4	-141.2	-44.0	73.0	-3.6	-73.0	10.8	12.7	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
272	2019 FEB 17 19:18:51	2019 FEB 17 19:48:20	2019 FEB 17 20:17:49	3538.1	-44.0	24.7	121.6	-73.0	5.0	72.9	169.3	0.7	1	-	-	-		
272	2019 FEB 17 20:17:49	2019 FEB 17 20:47:17	2019 FEB 17 21:16:45	3535.5	121.6	-170.2	-72.8	72.9	-3.6	-72.9	10.6	12.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
273	2019 FEB 17 21:16:45	2019 FEB 17 21:46:14	2019 FEB 17 22:15:44	3539.0	-72.8	-4.2	92.7	-72.9	5.1	72.9	169.6	0.7	4	-	-	-		
273	2019 FEB 17 22:15:44	2019 FEB 17 22:45:11	2019 FEB 17 23:14:38	3534.9	92.7	160.9	-101.6	72.9	-3.7	-72.9	10.3	12.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
274	2019 FEB 17 23:14:38	2019 FEB 17 23:44:08	2019 FEB 18 00:13:38	3539.6	-101.6	-33.2	64.0	-72.9	5.1	72.9	169.9	0.7	1	-	-	-		
274	2019 FEB 18 00:13:38	2019 FEB 18 00:43:05	2019 FEB 18 01:12:31	3533.1	64.0	131.9	-130.3	72.9	-3.7	-72.9	10.0	12.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
275	2019 FEB 18 01:12:31	2019 FEB 18 01:42:01	2019 FEB 18 02:11:31	3539.4	-130.3	-62.1	35.3	-72.9	5.2	73.0	170.1	0.6	4	-	-	-		
275	2019 FEB 18 02:11:31	2019 FEB 18 02:40:56	2019 FEB 18 03:10:22	3531.7	35.3	103.0	-159.1	73.0	-3.8	-73.0	9.7	12.6	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
276	2019 FEB 18 03:10:22	2019 FEB 18 03:39:51	2019 FEB 18 04:09:20	3538.1	-159.1	-91.1	6.6	-73.0	5.3	73.0	170.4	0.6	4	-	-	-		
276	2019 FEB 18 04:09:20	2019 FEB 18 04:38:46	2019 FEB 18 05:08:11	3530.8	6.6	74.0	172.2	73.0	-3.8	-73.0	9.5	12.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
277	2019 FEB 18 05:08:11	2019 FEB 18 05:37:40	2019 FEB 18 06:07:09	3538.0	172.2	-120.0	-22.2	-73.0	5.3	72.9	170.7	0.6	1	-	-	-		
277	2019 FEB 18 06:07:09	2019 FEB 18 06:36:35	2019 FEB 18 07:06:01	3531.4	-22.2	45.1	143.4	72.9	-3.9	-72.9	9.2	12.6	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
278	2019 FEB 18 07:06:01	2019 FEB 18 07:35:31	2019 FEB 18 08:05:01	3540.1	143.4	-148.9	-51.1	-72.9	5.4	72.9	170.9	0.6	1	-	-	-		
278	2019 FEB 18 08:05:01	2019 FEB 18 08:34:27	2019 FEB 18 09:03:54	3533.0	-51.1	16.2	114.5	72.9	-4.0	-72.8	8.9	12.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
279	2019 FEB 18 09:03:54	2019 FEB 18 09:33:24	2019 FEB 18 10:02:54	3540.6	114.5	-177.9	-79.9	-72.8	5.4	72.8	171.2	0.6	4	-	-	-		
279	2019 FEB 18 10:02:54	2019 FEB 18 10:32:22	2019 FEB 18 11:01:49	3534.7	-79.9	-12.8	85.7	72.8	-4.0	-72.8	8.7	12.5	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
280	2019 FEB 18 11:01:49	2019 FEB 18 11:31:19	2019 FEB 18 12:00:48	3539.3	85.7	153.2	-108.6	-72.8	5.5	72.8	171.5	0.6	1	-	-	-		
280	2019 FEB 18 12:00:48	2019 FEB 18 12:30:16	2019 FEB 18 12:59:44	3535.7	-108.6	-41.8	57.0	72.8	-4.1	-72.8	8.4	12.5	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
281	2019 FEB 18 12:59:44	2019 FEB 18 13:29:13	2019 FEB 18 13:58:41	3537.2	57.0	124.2	-137.3	-72.8	5.6	72.8	171.8	0.5	4	-	-	-		
281	2019 FEB 18 13:58:41	2019 FEB 18 14:28:09	2019 FEB 18 14:57:36	3534.9	-137.3	-70.7	28.3	72.8	-4.1	-72.9	8.1	12.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
282	2019 FEB 18 14:57:36	2019 FEB 18 15:27:04	2019 FEB 18 15:56:32	3536.0	28.3	95.3	-166.1	-72.9	5.6	72.9	172.0	0.5	4	-	-	-		
282	2019 FEB 18 15:56:32	2019 FEB 18 16:25:58	2019 FEB 18 16:55:25	3532.6	-166.1	-99.6	-0.4	72.9	-4.2	-72.9	7.8	12.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
283	2019 FEB 18 16:55:25	2019 FEB 18 17:24:53	2019 FEB 18 17:54:21	3536.4	-0.4	66.4	165.2	-72.9	5.7	72.8	172.3	0.5	1	-	-	-		
283	2019 FEB 18 17:54:21	2019 FEB 18 18:23:47	2019 FEB 18 18:53:14	3532.6	165.2	-128.5	-29.2	72.8	-4.2	-72.8	7.6	12.5	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
284	2019 FEB 18 18:53:14	2019 FEB 18 19:22:43	2019 FEB 18 19:52:12	3538.0	-29.2	37.4	136.4	-72.8	5.7	72.8	172.5	0.5	1	-	-	-		
284	2019 FEB 18 19:52:12	2019 FEB 18 20:21:39	2019 FEB 18 20:51:06	3534.7	136.4	-157.5	-58.1	72.8	-4.3	-72.7	7.3	12.5	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
285	2019 FEB 18 20:51:06	2019 FEB 18 21:20:36	2019 FEB 18 21:50:06	3539.1	-58.1	8.5	107.5	-72.7	5.8	72.7	172.8	0.5	4	-	-	-		
285	2019 FEB 18 21:50:06	2019 FEB 18 22:19:33	2019 FEB 18 22:49:00	3534.8	107.5	173.6	-86.9	72.7	-4.4	-72.7	7.0	12.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
286	2019 FEB 18 22:49:00	2019 FEB 18 23:18:30	2019 FEB 18 23:48:00	3539.9	-86.9	-20.5	78.7	-72.7	5.8	72.7	173.1	0.5	1	-	-	-		
286	2019 FEB 18 23:48:00	2019 FEB 19 00:17:27	2019 FEB 19 00:46:54	3533.5	78.7	144.6	-115.6	72.7	-4.4	-72.7	6.8	12.4	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
287	2019 FEB 19 00:46:54	2019 FEB 19 01:16:24	2019 FEB 19 01:45:54	3540.1	-115.6	-49.4	50.0	-72.7	5.9	72.7	173.4	0.4	4	-	-	-		
287	2019 FEB 19 01:45:54	2019 FEB 19 02:15:20	2019 FEB 19 02:44:46	3531.7	50.0	115.6	-144.3	72.7	-4.4	-72.7	6.5	12.4	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
288	2019 FEB 19 02:44:46	2019 FEB 19 03:14:15	2019 FEB 19 03:43:45	3539.3	-144.3	-78.4	21.3	-72.7	6.0	72.8	173.6	0.4	4	-	-	-		
288	2019 FEB 19 03:43:45	2019 FEB 19 04:13:10	2019 FEB 19 04:42:35	3530.5	21.3	86.7	-173.0	72.8	-4.5	-72.8	6.2	12.4	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
289	2019 FEB 19 04:42:35	2019 FEB 19 05:12:04	2019 FEB 19 05:41:34	3538.1	-173.0	-107.3	-7.4	-72.8	6.0	72.7	173.9	0.4	1	-	-	-		
289	2019 FEB 19 05:41:34	2019 FEB 19 06:10:59	2019 FEB 19 06:40:24	3530.5	-7.4	57.8	158.2	72.7	-4.6	-72.7	6.0	12.4	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
290	2019 FEB 19 06:40:24	2019 FEB 19 07:09:54	2019 FEB 19 07:39:24	3539.6	158.2	-136.2	-36.3	-72.7	6.0	72.7	174.1	0.4	4	-	-	-		
290	2019 FEB 19 07:39:24	2019 FEB 19 08:08:49	2019 FEB 19 08:38:15	3531.6	-36.3	28.9	129.3	72.7	-4.6	-72.7	5.7	12.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
